Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Total Sales,Payment Method,Date,Time,Day of Week,VAT (5%),Gross Income,Customer Satisfaction Score
INV-0814,B,Los Angeles,Normal,Male,Beverages,62.04,6,372.24,E-wallet,31/01/2024,14:34:00,Wednesday,18.61,353.63,5
INV-0815,A,New York,Member,Female,Beverages,94.32,2,188.64,Credit Card,04/02/2024,10:59:00,Sunday,9.43,179.21,7
INV-0816,B,Los Angeles,Member,Female,Personal Care,97.41,10,974.1,E-wallet,27/01/2024,11:45:00,Saturday,48.71,925.39,3
INV-0817,A,New York,Member,Female,Snacks,53.44,8,427.52,Credit Card,18/01/2024,19:01:00,Thursday,21.38,406.14,5
INV-0818,C,Chicago,Member,Female,Beverages,72.1,2,144.2,E-wallet,07/01/2024,16:01:00,Sunday,7.21,136.99,8
INV-0819,B,Los Angeles,Member,Female,Snacks,58.42,6,350.52,E-wallet,16/03/2024,21:07:00,Saturday,17.53,332.99,4
INV-0820,A,New York,Member,Male,Personal Care,63.79,1,63.79,Credit Card,10/02/2024,17:29:00,Saturday,3.19,60.6,6
INV-0821,A,New York,Member,Female,Electronics,21.99,6,131.94,E-wallet,09/01/2024,14:00:00,Tuesday,6.6,125.34,3
INV-0822,C,Chicago,Member,Male,Beverages,46.08,9,414.72,E-wallet,09/02/2024,20:23:00,Friday,20.74,393.98,9
INV-0823,A,New York,Normal,Female,Clothing,41.68,2,83.36,Credit Card,09/03/2024,11:46:00,Saturday,4.17,79.19,2
INV-0824,C,Chicago,Member,Female,Electronics,98.29,9,884.61,Cash,16/03/2024,15:45:00,Saturday,44.23,840.38,1
INV-0825,B,Los Angeles,Normal,Male,Electronics,28.32,8,226.56,Cash,04/03/2024,14:28:00,Monday,11.33,215.23,8
INV-0826,C,Chicago,Member,Female,Home Appliances,74.61,6,447.66,E-wallet,12/02/2024,15:55:00,Monday,22.38,425.28,7
INV-0827,A,New York,Normal,Male,Snacks,79.1,4,316.4,E-wallet,27/01/2024,20:37:00,Saturday,15.82,300.58,3
INV-0828,A,New York,Member,Male,Electronics,8.96,5,44.8,E-wallet,24/02/2024,12:41:00,Saturday,2.24,42.56,5
INV-0829,B,Los Angeles,Member,Female,Electronics,33.85,3,101.55,Cash,13/01/2024,10:40:00,Saturday,5.08,96.47,7
INV-0830,B,Los Angeles,Normal,Female,Electronics,57.4,3,172.2,Cash,29/03/2024,09:33:00,Friday,8.61,163.59,6
INV-0831,A,New York,Member,Male,Snacks,54.15,8,433.2,E-wallet,27/03/2024,09:18:00,Wednesday,21.66,411.54,4
INV-0832,B,Los Angeles,Member,Female,Electronics,14.05,9,126.45,Cash,23/02/2024,20:23:00,Friday,6.32,120.13,6
INV-0833,C,Chicago,Member,Female,Electronics,86.69,2,173.38,Credit Card,22/02/2024,11:06:00,Thursday,8.67,164.71,9
INV-0834,A,New York,Member,Female,Home Appliances,95.51,6,573.06,E-wallet,09/01/2024,15:41:00,Tuesday,28.65,544.41,6
INV-0835,A,New York,Member,Male,Electronics,97.37,8,778.96,E-wallet,18/01/2024,13:52:00,Thursday,38.95,740.01,5
INV-0836,A,New York,Normal,Female,Electronics,88.77,6,532.62,Cash,10/03/2024,21:59:00,Sunday,26.63,505.99,6
INV-0837,B,Los Angeles,Member,Male,Electronics,49.34,4,197.36,Credit Card,20/01/2024,12:00:00,Saturday,9.87,187.49,8
INV-0838,B,Los Angeles,Normal,Male,Snacks,13.61,7,95.27,Cash,21/01/2024,19:43:00,Sunday,4.76,90.51,3
INV-0839,A,New York,Normal,Male,Clothing,98.99,3,296.97,Credit Card,12/03/2024,20:16:00,Tuesday,14.85,282.12,2
INV-0840,C,Chicago,Member,Male,Snacks,83.07,10,830.7,Credit Card,02/03/2024,08:40:00,Saturday,41.54,789.16,5
INV-0841,A,New York,Member,Male,Home Appliances,7.2,6,43.2,Credit Card,29/01/2024,08:09:00,Monday,2.16,41.04,9
INV-0842,A,New York,Normal,Male,Snacks,50.46,3,151.38,Cash,27/02/2024,18:52:00,Tuesday,7.57,143.81,4
INV-0843,A,New York,Normal,Male,Home Appliances,42.51,5,212.55,Cash,12/02/2024,16:08:00,Monday,10.63,201.92,7
INV-0844,A,New York,Member,Female,Snacks,37.56,10,375.6,Credit Card,16/01/2024,10:57:00,Tuesday,18.78,356.82,10
INV-0845,C,Chicago,Normal,Female,Personal Care,44.66,7,312.62,Credit Card,20/01/2024,14:12:00,Saturday,15.63,296.99,7
INV-0846,C,Chicago,Member,Male,Beverages,41.85,5,209.25,Credit Card,14/02/2024,15:09:00,Wednesday,10.46,198.79,4
INV-0847,C,Chicago,Normal,Female,Home Appliances,46.49,4,185.96,Cash,01/01/2024,19:18:00,Monday,9.3,176.66,3
INV-0848,A,New York,Normal,Male,Clothing,49.07,4,196.28,Credit Card,25/02/2024,10:46:00,Sunday,9.81,186.47,9
INV-0849,B,Los Angeles,Member,Female,Electronics,93.08,4,372.32,E-wallet,10/03/2024,17:09:00,Sunday,18.62,353.7,10
INV-0850,C,Chicago,Member,Female,Home Appliances,40.93,8,327.44,E-wallet,29/01/2024,15:35:00,Monday,16.37,311.07,4
INV-0851,C,Chicago,Member,Female,Snacks,85,2,170,Credit Card,22/02/2024,21:51:00,Thursday,8.5,161.5,10
INV-0852,A,New York,Member,Female,Beverages,21.21,2,42.42,Cash,01/01/2024,20:08:00,Monday,2.12,40.3,7
INV-0853,C,Chicago,Normal,Female,Snacks,13.42,9,120.78,E-wallet,21/03/2024,20:42:00,Thursday,6.04,114.74,2
INV-0854,A,New York,Member,Female,Electronics,64.51,10,645.1,Credit Card,25/02/2024,15:25:00,Sunday,32.26,612.84,5
INV-0855,A,New York,Normal,Male,Snacks,97.11,6,582.66,E-wallet,13/03/2024,12:01:00,Wednesday,29.13,553.53,7
INV-0856,A,New York,Member,Female,Personal Care,53.28,1,53.28,E-wallet,27/01/2024,19:24:00,Saturday,2.66,50.62,7
INV-0857,C,Chicago,Normal,Female,Snacks,73.24,1,73.24,E-wallet,30/03/2024,16:32:00,Saturday,3.66,69.58,7
INV-0858,A,New York,Normal,Male,Clothing,56.06,3,168.18,Cash,02/02/2024,08:00:00,Friday,8.41,159.77,5
INV-0859,A,New York,Normal,Male,Beverages,6.48,4,25.92,Credit Card,02/01/2024,17:57:00,Tuesday,1.3,24.62,9
INV-0860,B,Los Angeles,Normal,Male,Home Appliances,6.26,7,43.82,Cash,16/01/2024,21:50:00,Tuesday,2.19,41.63,10
INV-0861,A,New York,Member,Male,Beverages,89.4,4,357.6,Cash,18/02/2024,19:57:00,Sunday,17.88,339.72,5
INV-0862,B,Los Angeles,Normal,Female,Beverages,53.44,10,534.4,Credit Card,15/02/2024,21:18:00,Thursday,26.72,507.68,7
INV-0863,A,New York,Normal,Male,Home Appliances,83.04,7,581.28,Credit Card,15/03/2024,12:59:00,Friday,29.06,552.22,6
INV-0864,A,New York,Member,Male,Clothing,69.29,8,554.32,Cash,24/02/2024,08:17:00,Saturday,27.72,526.6,6
INV-0865,C,Chicago,Normal,Male,Beverages,67.67,1,67.67,Credit Card,29/02/2024,12:43:00,Thursday,3.38,64.29,1
INV-0866,B,Los Angeles,Normal,Male,Personal Care,21.46,8,171.68,Credit Card,26/03/2024,13:53:00,Tuesday,8.58,163.1,9
INV-0867,B,Los Angeles,Normal,Male,Electronics,6.05,4,24.2,Credit Card,05/01/2024,21:44:00,Friday,1.21,22.99,6
INV-0868,B,Los Angeles,Member,Male,Electronics,55.57,3,166.71,Cash,14/02/2024,18:24:00,Wednesday,8.34,158.37,3
INV-0869,B,Los Angeles,Member,Male,Personal Care,86.43,1,86.43,E-wallet,02/03/2024,11:21:00,Saturday,4.32,82.11,5
INV-0870,A,New York,Normal,Male,Personal Care,50.35,5,251.75,E-wallet,01/03/2024,15:46:00,Friday,12.59,239.16,3
INV-0871,C,Chicago,Normal,Male,Beverages,75.56,8,604.48,Cash,27/01/2024,17:55:00,Saturday,30.22,574.26,5
INV-0872,C,Chicago,Member,Female,Electronics,27.14,5,135.7,Credit Card,03/02/2024,15:26:00,Saturday,6.79,128.91,7
INV-0873,A,New York,Member,Male,Beverages,74.37,9,669.33,E-wallet,02/01/2024,10:48:00,Tuesday,33.47,635.86,4
INV-0874,B,Los Angeles,Member,Male,Clothing,64.38,6,386.28,E-wallet,13/01/2024,10:42:00,Saturday,19.31,366.97,10
INV-0875,B,Los Angeles,Normal,Male,Electronics,15.72,1,15.72,E-wallet,26/01/2024,18:21:00,Friday,0.79,14.93,6
INV-0876,C,Chicago,Normal,Female,Snacks,73.95,3,221.85,E-wallet,26/03/2024,09:21:00,Tuesday,11.09,210.76,8
INV-0877,C,Chicago,Normal,Male,Snacks,80.61,4,322.44,Cash,01/02/2024,14:58:00,Thursday,16.12,306.32,1
INV-0878,A,New York,Normal,Female,Home Appliances,40.27,7,281.89,E-wallet,02/02/2024,13:04:00,Friday,14.09,267.8,2
INV-0879,A,New York,Normal,Female,Home Appliances,71.34,10,713.4,Cash,15/01/2024,15:08:00,Monday,35.67,677.73,10
INV-0880,B,Los Angeles,Member,Male,Electronics,81.97,8,655.76,Cash,30/01/2024,15:02:00,Tuesday,32.79,622.97,8
INV-0881,A,New York,Member,Male,Snacks,61.75,4,247,Credit Card,17/02/2024,20:01:00,Saturday,12.35,234.65,1
INV-0882,A,New York,Normal,Female,Personal Care,50.61,3,151.83,Credit Card,17/01/2024,10:40:00,Wednesday,7.59,144.24,5
INV-0883,B,Los Angeles,Member,Female,Personal Care,68.92,8,551.36,Credit Card,19/03/2024,21:03:00,Tuesday,27.57,523.79,5
INV-0884,C,Chicago,Member,Male,Snacks,34.6,3,103.8,Cash,05/03/2024,13:20:00,Tuesday,5.19,98.61,1
INV-0885,C,Chicago,Normal,Male,Snacks,63.45,1,63.45,Cash,11/01/2024,15:40:00,Thursday,3.17,60.28,5
INV-0886,C,Chicago,Normal,Female,Beverages,16.46,1,16.46,Credit Card,06/01/2024,12:33:00,Saturday,0.82,15.64,7
INV-0887,C,Chicago,Normal,Female,Personal Care,72.18,9,649.62,E-wallet,21/01/2024,10:48:00,Sunday,32.48,617.14,9
INV-0888,A,New York,Normal,Male,Electronics,98.86,8,790.88,Cash,19/01/2024,09:08:00,Friday,39.54,751.34,8
INV-0889,C,Chicago,Normal,Female,Snacks,95.88,7,671.16,Cash,21/02/2024,11:59:00,Wednesday,33.56,637.6,8
INV-0890,A,New York,Member,Male,Home Appliances,24.8,1,24.8,E-wallet,21/02/2024,12:36:00,Wednesday,1.24,23.56,8
INV-0891,C,Chicago,Member,Male,Snacks,91.88,10,918.8,Cash,25/02/2024,14:50:00,Sunday,45.94,872.86,7
INV-0892,B,Los Angeles,Member,Female,Clothing,94.76,9,852.84,E-wallet,05/03/2024,11:51:00,Tuesday,42.64,810.2,2
INV-0893,B,Los Angeles,Member,Male,Home Appliances,14.08,9,126.72,E-wallet,07/02/2024,14:12:00,Wednesday,6.34,120.38,10
INV-0894,C,Chicago,Member,Female,Beverages,23.92,4,95.68,Cash,09/03/2024,17:55:00,Saturday,4.78,90.9,8
INV-0895,A,New York,Member,Female,Snacks,70.01,7,490.07,Credit Card,24/02/2024,20:59:00,Saturday,24.5,465.57,9
INV-0896,A,New York,Normal,Female,Home Appliances,58.01,2,116.02,Cash,11/03/2024,12:59:00,Monday,5.8,110.22,4
INV-0897,A,New York,Normal,Male,Home Appliances,33.31,9,299.79,E-wallet,28/03/2024,15:53:00,Thursday,14.99,284.8,2
INV-0898,B,Los Angeles,Member,Male,Home Appliances,52.3,7,366.1,Credit Card,08/01/2024,16:55:00,Monday,18.31,347.79,4
INV-0899,A,New York,Normal,Female,Clothing,84.84,4,339.36,Cash,13/01/2024,08:30:00,Saturday,16.97,322.39,7
INV-0900,A,New York,Normal,Female,Clothing,49.17,3,147.51,Cash,15/03/2024,14:15:00,Friday,7.38,140.13,10
INV-0901,A,New York,Normal,Female,Beverages,41.81,5,209.05,Credit Card,13/03/2024,15:33:00,Wednesday,10.45,198.6,7
INV-0902,C,Chicago,Normal,Male,Personal Care,10.35,6,62.1,Credit Card,25/01/2024,08:43:00,Thursday,3.11,58.99,6
INV-0903,C,Chicago,Member,Female,Clothing,82.59,9,743.31,E-wallet,28/01/2024,13:17:00,Sunday,37.17,706.14,2
INV-0904,B,Los Angeles,Normal,Male,Electronics,15.25,4,61,E-wallet,05/01/2024,15:29:00,Friday,3.05,57.95,1
INV-0905,C,Chicago,Normal,Female,Personal Care,55.26,6,331.56,Credit Card,01/03/2024,15:14:00,Friday,16.58,314.98,10
INV-0906,A,New York,Normal,Male,Clothing,11.8,8,94.4,Credit Card,26/02/2024,10:57:00,Monday,4.72,89.68,2
INV-0907,B,Los Angeles,Member,Male,Personal Care,69.86,2,139.72,Credit Card,11/03/2024,16:42:00,Monday,6.99,132.73,8
INV-0908,B,Los Angeles,Member,Female,Clothing,79.69,6,478.14,Credit Card,07/01/2024,13:48:00,Sunday,23.91,454.23,6
INV-0909,C,Chicago,Member,Female,Beverages,75.99,3,227.97,Cash,25/02/2024,21:25:00,Sunday,11.4,216.57,8
INV-0910,C,Chicago,Normal,Female,Electronics,69.31,1,69.31,E-wallet,04/03/2024,21:00:00,Monday,3.47,65.84,8
INV-0911,B,Los Angeles,Normal,Male,Home Appliances,94.89,8,759.12,Credit Card,26/01/2024,12:13:00,Friday,37.96,721.16,5
INV-0912,A,New York,Normal,Male,Electronics,87.59,2,175.18,E-wallet,16/02/2024,14:16:00,Friday,8.76,166.42,8
INV-0913,A,New York,Normal,Female,Beverages,13.71,5,68.55,Credit Card,04/01/2024,08:46:00,Thursday,3.43,65.12,1
INV-0914,A,New York,Normal,Female,Electronics,99.58,8,796.64,E-wallet,09/02/2024,12:29:00,Friday,39.83,756.81,6
INV-0915,A,New York,Normal,Male,Personal Care,19.55,9,175.95,Credit Card,05/01/2024,11:06:00,Friday,8.8,167.15,7
INV-0916,B,Los Angeles,Member,Female,Clothing,63.92,8,511.36,Credit Card,07/03/2024,09:57:00,Thursday,25.57,485.79,3
INV-0917,C,Chicago,Member,Female,Personal Care,36.04,7,252.28,Credit Card,18/03/2024,19:56:00,Monday,12.61,239.67,4
INV-0918,A,New York,Normal,Female,Electronics,18.95,1,18.95,E-wallet,04/03/2024,13:00:00,Monday,0.95,18,4
INV-0919,C,Chicago,Normal,Female,Electronics,93.56,2,187.12,Credit Card,07/03/2024,21:12:00,Thursday,9.36,177.76,3
INV-0920,A,New York,Member,Female,Home Appliances,83.75,9,753.75,Credit Card,02/01/2024,12:39:00,Tuesday,37.69,716.06,5
INV-0921,C,Chicago,Normal,Male,Electronics,36.8,9,331.2,Credit Card,15/01/2024,21:59:00,Monday,16.56,314.64,10
INV-0922,C,Chicago,Normal,Male,Snacks,38.43,1,38.43,Cash,27/01/2024,20:15:00,Saturday,1.92,36.51,8
INV-0923,C,Chicago,Member,Male,Home Appliances,77.3,7,541.1,Cash,27/02/2024,19:25:00,Tuesday,27.06,514.04,3
INV-0924,A,New York,Member,Female,Snacks,38.8,8,310.4,Cash,09/03/2024,14:00:00,Saturday,15.52,294.88,9
INV-0925,A,New York,Member,Male,Snacks,82.53,3,247.59,Credit Card,30/03/2024,10:26:00,Saturday,12.38,235.21,4
INV-0926,A,New York,Member,Female,Home Appliances,23.23,5,116.15,Cash,07/02/2024,09:59:00,Wednesday,5.81,110.34,9
INV-0927,B,Los Angeles,Member,Male,Home Appliances,67.13,3,201.39,Cash,03/02/2024,12:02:00,Saturday,10.07,191.32,9
INV-0928,A,New York,Normal,Female,Beverages,81,7,567,Cash,08/01/2024,09:24:00,Monday,28.35,538.65,8
INV-0929,C,Chicago,Member,Female,Snacks,76.27,7,533.89,Credit Card,10/03/2024,14:45:00,Sunday,26.69,507.2,2
INV-0930,A,New York,Normal,Female,Home Appliances,23.87,9,214.83,Credit Card,01/03/2024,09:41:00,Friday,10.74,204.09,6
INV-0931,C,Chicago,Member,Male,Electronics,92.58,9,833.22,Cash,25/02/2024,09:24:00,Sunday,41.66,791.56,7
INV-0932,C,Chicago,Member,Female,Home Appliances,85.03,10,850.3,Credit Card,07/01/2024,11:48:00,Sunday,42.52,807.78,8
INV-0933,B,Los Angeles,Normal,Female,Home Appliances,59.85,5,299.25,E-wallet,29/02/2024,14:19:00,Thursday,14.96,284.29,8
INV-0934,A,New York,Member,Female,Home Appliances,46.31,1,46.31,Credit Card,07/01/2024,08:36:00,Sunday,2.32,43.99,2
INV-0935,A,New York,Normal,Female,Clothing,42.11,1,42.11,Cash,16/02/2024,16:59:00,Friday,2.11,40,1
INV-0936,B,Los Angeles,Normal,Female,Electronics,74.96,2,149.92,Cash,27/01/2024,17:41:00,Saturday,7.5,142.42,6
INV-0937,B,Los Angeles,Normal,Male,Electronics,37.9,9,341.1,Credit Card,28/01/2024,13:47:00,Sunday,17.06,324.04,9
INV-0938,C,Chicago,Member,Male,Snacks,77.56,9,698.04,Credit Card,09/01/2024,17:46:00,Tuesday,34.9,663.14,8
INV-0939,C,Chicago,Normal,Female,Snacks,43.74,3,131.22,Credit Card,07/01/2024,11:55:00,Sunday,6.56,124.66,3
INV-0940,B,Los Angeles,Normal,Female,Home Appliances,92.95,7,650.65,Credit Card,27/02/2024,20:00:00,Tuesday,32.53,618.12,8
INV-0941,C,Chicago,Member,Male,Home Appliances,31.82,10,318.2,Cash,06/02/2024,18:32:00,Tuesday,15.91,302.29,7
INV-0942,B,Los Angeles,Member,Male,Snacks,18.07,10,180.7,Cash,17/03/2024,13:45:00,Sunday,9.04,171.66,2
INV-0943,B,Los Angeles,Normal,Female,Home Appliances,90.32,1,90.32,E-wallet,15/03/2024,19:58:00,Friday,4.52,85.8,9
INV-0944,A,New York,Normal,Male,Electronics,88.49,10,884.9,E-wallet,30/03/2024,20:18:00,Saturday,44.25,840.65,9
INV-0945,C,Chicago,Normal,Male,Personal Care,54.36,3,163.08,E-wallet,05/02/2024,18:35:00,Monday,8.15,154.93,10
INV-0946,C,Chicago,Member,Male,Beverages,9.11,5,45.55,Credit Card,17/03/2024,11:13:00,Sunday,2.28,43.27,2
INV-0947,C,Chicago,Normal,Female,Beverages,25.95,5,129.75,Cash,25/03/2024,16:35:00,Monday,6.49,123.26,9
INV-0948,B,Los Angeles,Member,Female,Clothing,37.18,3,111.54,Credit Card,17/02/2024,20:38:00,Saturday,5.58,105.96,7
INV-0949,C,Chicago,Normal,Male,Personal Care,56.11,1,56.11,Credit Card,16/01/2024,21:43:00,Tuesday,2.81,53.3,2
INV-0950,C,Chicago,Normal,Female,Electronics,44.28,5,221.4,Credit Card,23/03/2024,14:02:00,Saturday,11.07,210.33,7
INV-0951,C,Chicago,Member,Male,Electronics,40.47,3,121.41,Cash,09/01/2024,08:31:00,Tuesday,6.07,115.34,3
INV-0952,B,Los Angeles,Normal,Female,Beverages,65.58,5,327.9,E-wallet,03/01/2024,15:24:00,Wednesday,16.39,311.51,10
INV-0953,B,Los Angeles,Member,Male,Snacks,23.08,5,115.4,Cash,18/02/2024,21:51:00,Sunday,5.77,109.63,1
INV-0954,C,Chicago,Normal,Female,Personal Care,15.73,7,110.11,Credit Card,25/01/2024,14:58:00,Thursday,5.51,104.6,7
INV-0955,A,New York,Normal,Male,Electronics,22.88,4,91.52,E-wallet,29/01/2024,18:47:00,Monday,4.58,86.94,4
INV-0956,B,Los Angeles,Normal,Male,Snacks,17.99,2,35.98,Cash,15/03/2024,18:21:00,Friday,1.8,34.18,1
INV-0957,C,Chicago,Normal,Female,Electronics,45.36,10,453.6,E-wallet,12/02/2024,14:18:00,Monday,22.68,430.92,6
INV-0958,A,New York,Member,Male,Home Appliances,77.35,10,773.5,Cash,26/03/2024,08:24:00,Tuesday,38.68,734.82,5
INV-0959,A,New York,Member,Female,Home Appliances,35.14,5,175.7,Credit Card,15/01/2024,14:18:00,Monday,8.79,166.91,8
INV-0960,B,Los Angeles,Member,Female,Electronics,18.37,3,55.11,Credit Card,25/03/2024,19:15:00,Monday,2.76,52.35,5
INV-0961,A,New York,Member,Male,Clothing,56.6,7,396.2,E-wallet,05/03/2024,13:39:00,Tuesday,19.81,376.39,2
INV-0962,B,Los Angeles,Normal,Male,Electronics,5.28,7,36.96,E-wallet,01/02/2024,08:26:00,Thursday,1.85,35.11,1
INV-0963,B,Los Angeles,Member,Female,Electronics,70.7,5,353.5,Credit Card,05/01/2024,09:07:00,Friday,17.68,335.82,4
INV-0964,B,Los Angeles,Member,Male,Beverages,34.54,8,276.32,E-wallet,14/02/2024,19:57:00,Wednesday,13.82,262.5,8
INV-0965,B,Los Angeles,Normal,Male,Home Appliances,21.46,4,85.84,Credit Card,05/03/2024,20:26:00,Tuesday,4.29,81.55,7
INV-0966,B,Los Angeles,Normal,Female,Beverages,91.3,7,639.1,Credit Card,18/03/2024,11:11:00,Monday,31.96,607.14,2
INV-0967,B,Los Angeles,Member,Female,Snacks,52.14,9,469.26,E-wallet,22/03/2024,17:59:00,Friday,23.46,445.8,4
INV-0968,B,Los Angeles,Normal,Male,Snacks,79.05,3,237.15,Credit Card,30/03/2024,16:31:00,Saturday,11.86,225.29,3
INV-0969,A,New York,Member,Female,Clothing,81.29,8,650.32,Credit Card,10/03/2024,13:20:00,Sunday,32.52,617.8,8
INV-0970,B,Los Angeles,Normal,Female,Electronics,65.69,7,459.83,Cash,18/03/2024,21:45:00,Monday,22.99,436.84,8
INV-0971,C,Chicago,Normal,Female,Electronics,39.32,10,393.2,E-wallet,18/02/2024,20:28:00,Sunday,19.66,373.54,1
INV-0972,C,Chicago,Member,Male,Snacks,86.46,1,86.46,Cash,24/03/2024,10:11:00,Sunday,4.32,82.14,8
INV-0973,B,Los Angeles,Member,Male,Beverages,33.48,4,133.92,Credit Card,01/03/2024,15:38:00,Friday,6.7,127.22,1
INV-0974,B,Los Angeles,Member,Male,Beverages,90.9,8,727.2,Credit Card,16/01/2024,18:59:00,Tuesday,36.36,690.84,1
INV-0975,C,Chicago,Member,Male,Electronics,33.24,7,232.68,Cash,17/02/2024,11:25:00,Saturday,11.63,221.05,9
INV-0976,B,Los Angeles,Normal,Female,Snacks,30.47,7,213.29,E-wallet,01/03/2024,16:54:00,Friday,10.66,202.63,1
INV-0977,A,New York,Member,Female,Beverages,78.36,9,705.24,Credit Card,09/02/2024,13:55:00,Friday,35.26,669.98,3
INV-0978,B,Los Angeles,Member,Male,Personal Care,93.55,10,935.5,Credit Card,05/01/2024,13:01:00,Friday,46.78,888.72,9
INV-0979,B,Los Angeles,Member,Female,Beverages,15.79,8,126.32,E-wallet,20/02/2024,12:38:00,Tuesday,6.32,120,10
INV-0980,B,Los Angeles,Normal,Female,Clothing,59.62,2,119.24,E-wallet,31/01/2024,13:34:00,Wednesday,5.96,113.28,4
INV-0981,A,New York,Normal,Male,Electronics,78.86,4,315.44,Credit Card,04/02/2024,16:39:00,Sunday,15.77,299.67,1
INV-0982,B,Los Angeles,Normal,Male,Snacks,27.05,7,189.35,E-wallet,07/02/2024,15:00:00,Wednesday,9.47,179.88,7
INV-0983,A,New York,Normal,Male,Beverages,56.44,2,112.88,Credit Card,15/03/2024,21:21:00,Friday,5.64,107.24,3
INV-0984,A,New York,Normal,Male,Home Appliances,69.89,1,69.89,Credit Card,04/02/2024,17:44:00,Sunday,3.49,66.4,8
INV-0985,B,Los Angeles,Normal,Male,Clothing,43.8,7,306.6,Credit Card,10/03/2024,11:53:00,Sunday,15.33,291.27,5
INV-0986,C,Chicago,Member,Male,Beverages,34.68,6,208.08,Credit Card,23/02/2024,09:26:00,Friday,10.4,197.68,5
INV-0987,C,Chicago,Member,Male,Electronics,35.03,3,105.09,E-wallet,06/03/2024,11:41:00,Wednesday,5.25,99.84,2
INV-0988,B,Los Angeles,Member,Female,Personal Care,83.34,1,83.34,Credit Card,01/03/2024,12:40:00,Friday,4.17,79.17,4
INV-0989,B,Los Angeles,Normal,Male,Snacks,23.63,7,165.41,Cash,04/03/2024,15:19:00,Monday,8.27,157.14,6
INV-0990,B,Los Angeles,Normal,Female,Personal Care,38.35,5,191.75,E-wallet,24/01/2024,21:43:00,Wednesday,9.59,182.16,5
INV-0991,C,Chicago,Member,Male,Clothing,81.83,6,490.98,Credit Card,11/03/2024,10:51:00,Monday,24.55,466.43,5
INV-0992,B,Los Angeles,Member,Male,Clothing,81.96,1,81.96,Cash,09/01/2024,18:20:00,Tuesday,4.1,77.86,5
INV-0993,A,New York,Normal,Male,Snacks,94.24,2,188.48,Cash,31/01/2024,08:21:00,Wednesday,9.42,179.06,1
INV-0994,A,New York,Normal,Male,Beverages,93.84,5,469.2,Credit Card,11/02/2024,16:50:00,Sunday,23.46,445.74,1
INV-0995,C,Chicago,Member,Female,Clothing,30.74,7,215.18,Cash,13/01/2024,09:04:00,Saturday,10.76,204.42,7
INV-0996,A,New York,Member,Male,Personal Care,50.85,1,50.85,E-wallet,05/01/2024,14:42:00,Friday,2.54,48.31,7
INV-0997,C,Chicago,Normal,Male,Electronics,7.47,2,14.94,E-wallet,27/01/2024,11:15:00,Saturday,0.75,14.19,6
INV-0998,C,Chicago,Normal,Male,Personal Care,83.55,4,334.2,Credit Card,11/02/2024,17:33:00,Sunday,16.71,317.49,10
INV-0999,A,New York,Member,Female,Clothing,93.57,10,935.7,Cash,30/01/2024,13:43:00,Tuesday,46.79,888.91,6
INV-1000,C,Chicago,Normal,Male,Personal Care,54.41,9,489.69,Credit Card,29/01/2024,09:50:00,Monday,24.48,465.21,2
